0.17400001 0.078 0.0 0.134 0.030000001 0.0 0.134 0.030000001 -0.049000002 0.83100003 -0.55600005 0.0 0.60300004 -0.832 0.0 0.605 -0.832 -0.21200001 0.9988 0.9984 1.0
0.134 0.030000001 -0.049000002 0.124000005 0.026 -0.039 0.102000006 0.026 -0.076000005 0.605 -0.832 -0.21200001 0.749 -0.656 -0.21200001 0.648 -0.656 -0.42100003 1.0 0.9937 0.9803
0.102000006 0.026 -0.076000005 0.085 0.0 -0.059000004 0.062000003 0.0 -0.078 0.648 -0.656 -0.42100003 0.60700005 -0.707 -0.42100003 0.44000003 -0.707 -0.55200005 0.9803 0.9935 0.9906
0.102000006 0.026 -0.076000005 0.085 0.0 -0.059000004 0.124000005 0.026 -0.039 0.648 -0.656 -0.42100003 0.60700005 -0.707 -0.42100003 0.749 -0.656 -0.21200001 0.9803 0.9935 0.9937
0.134 0.030000001 -0.049000002 0.124000005 0.026 -0.039 0.134 0.030000001 0.0 0.605 -0.832 -0.21200001 0.749 -0.656 -0.21200001 0.60300004 -0.832 0.0 1.0 0.9937 0.9984
0.134 0.030000001 0.0 0.124000005 0.026 0.0 0.124000005 0.026 -0.039 0.60300004 -0.832 0.0 0.748 -0.656 0.0 0.749 -0.656 -0.21200001 0.9984 0.9619 0.9937
0.124000005 0.026 -0.039 0.085 0.0 -0.059000004 0.1 0.0 -0.029000001 0.749 -0.656 -0.21200001 0.60700005 -0.707 -0.42100003 0.708 -0.707 -0.21200001 0.9937 0.9935 0.9905
0.124000005 0.026 -0.039 0.1 0.0 -0.029000001 0.124000005 0.026 0.0 0.749 -0.656 -0.21200001 0.708 -0.707 -0.21200001 0.748 -0.656 0.0 0.9937 0.9905 0.9619
0.124000005 0.026 0.0 0.1 0.0 0.0 0.1 0.0 -0.029000001 0.748 -0.656 0.0 0.707 -0.707 0.0 0.708 -0.707 -0.21200001 0.9619 0.9909 0.9905
0.062000003 0.0 -0.078 0.07700001 0.026 -0.097 0.102000006 0.026 -0.076000005 0.44000003 -0.707 -0.55200005 0.469 -0.65000004 -0.588 0.648 -0.656 -0.42100003 0.9906 0.9719 0.9803
0.102000006 0.026 -0.076000005 0.11100001 0.030000001 -0.083000004 0.134 0.030000001 -0.049000002 0.648 -0.656 -0.42100003 0.507 -0.83400005 -0.374 0.605 -0.832 -0.21200001 0.9803 1.0 1.0
0.134 0.030000001 -0.049000002 0.17400001 0.078 -0.052 0.17400001 0.078 0.0 0.605 -0.832 -0.21200001 0.832 -0.55600005 -0.24800001 0.83100003 -0.55600005 0.0 1.0 0.9993 0.9988
0.134 0.030000001 -0.049000002 0.17400001 0.078 -0.052 0.11100001 0.030000001 -0.083000004 0.605 -0.832 -0.21200001 0.832 -0.55600005 -0.24800001 0.507 -0.83400005 -0.374 1.0 0.9993 1.0
0.102000006 0.026 -0.076000005 0.11100001 0.030000001 -0.083000004 0.07700001 0.026 -0.097 0.648 -0.656 -0.42100003 0.507 -0.83400005 -0.374 0.469 -0.65000004 -0.588 0.9803 1.0 0.9719
0.07700001 0.026 -0.097 0.083000004 0.030000001 -0.105000004 0.11100001 0.030000001 -0.083000004 0.469 -0.65000004 -0.588 0.37 -0.84700006 -0.46400002 0.507 -0.83400005 -0.374 0.9719 0.9978 1.0
0.11100001 0.030000001 -0.083000004 0.17400001 0.078 -0.052 0.15 0.078 -0.10300001 0.507 -0.83400005 -0.374 0.832 -0.55600005 -0.24800001 0.71900004 -0.549 -0.49600002 1.0 0.9993 0.9992
0.11100001 0.030000001 -0.083000004 0.15 0.078 -0.10300001 0.083000004 0.030000001 -0.105000004 0.507 -0.83400005 -0.374 0.71900004 -0.549 -0.49600002 0.37 -0.84700006 -0.46400002 1.0 0.9992 0.9978
