0.17 0.078 0.0 0.13700001 0.030000001 0.0 0.13700001 0.030000001 -0.049000002 0.947 -0.32000002 0.0 0.507 -1.029 0.0 0.508 -1.029 -0.21200001 0.928 0.9961 0.9971
0.13700001 0.030000001 -0.049000002 0.123 0.026 -0.039 0.101 0.026 -0.076000005 0.508 -1.029 -0.21200001 0.78800005 -0.578 -0.21200001 0.68700004 -0.578 -0.42100003 0.9971 0.9766 0.9616
0.101 0.026 -0.076000005 0.085 0.0 -0.059000004 0.062000003 0.0 -0.078 0.68700004 -0.578 -0.42100003 0.60700005 -0.707 -0.42100003 0.44000003 -0.707 -0.55200005 0.9616 0.9845 0.9828
0.101 0.026 -0.076000005 0.085 0.0 -0.059000004 0.123 0.026 -0.039 0.68700004 -0.578 -0.42100003 0.60700005 -0.707 -0.42100003 0.78800005 -0.578 -0.21200001 0.9616 0.9845 0.9766
0.13700001 0.030000001 -0.049000002 0.123 0.026 -0.039 0.13700001 0.030000001 0.0 0.508 -1.029 -0.21200001 0.78800005 -0.578 -0.21200001 0.507 -1.029 0.0 0.9971 0.9766 0.9961
0.13700001 0.030000001 0.0 0.123 0.026 0.0 0.123 0.026 -0.039 0.507 -1.029 0.0 0.78700006 -0.578 0.0 0.78800005 -0.578 -0.21200001 0.9961 0.9177 0.9766
0.123 0.026 -0.039 0.085 0.0 -0.059000004 0.1 0.0 -0.029000001 0.78800005 -0.578 -0.21200001 0.60700005 -0.707 -0.42100003 0.708 -0.707 -0.21200001 0.9766 0.9845 0.9838
0.123 0.026 -0.039 0.1 0.0 -0.029000001 0.123 0.026 0.0 0.78800005 -0.578 -0.21200001 0.708 -0.707 -0.21200001 0.78700006 -0.578 0.0 0.9766 0.9838 0.9177
0.123 0.026 0.0 0.1 0.0 0.0 0.1 0.0 -0.029000001 0.78700006 -0.578 0.0 0.707 -0.707 0.0 0.708 -0.707 -0.21200001 0.9177 0.9844 0.9838
0.062000003 0.0 -0.078 0.076000005 0.026 -0.096 0.101 0.026 -0.076000005 0.44000003 -0.707 -0.55200005 0.49 -0.578 -0.615 0.68700004 -0.578 -0.42100003 0.9828 0.9398 0.9616
0.101 0.026 -0.076000005 0.115 0.030000001 -0.085 0.13700001 0.030000001 -0.049000002 0.68700004 -0.578 -0.42100003 0.416 -1.029 -0.32900003 0.508 -1.029 -0.21200001 0.9616 0.9956 0.9971
0.13700001 0.030000001 -0.049000002 0.17 0.078 -0.051000003 0.17 0.078 0.0 0.508 -1.029 -0.21200001 0.9480001 -0.32000002 -0.284 0.947 -0.32000002 0.0 0.9971 0.9598 0.928
0.13700001 0.030000001 -0.049000002 0.17 0.078 -0.051000003 0.115 0.030000001 -0.085 0.508 -1.029 -0.21200001 0.9480001 -0.32000002 -0.284 0.416 -1.029 -0.32900003 0.9971 0.9598 0.9956
